subbasn,ar_sqkm,grd_cells,gen_flux,out_flux,ret_final,method
1368.0,3077.001939,3,324.42584668,324.42584668,0.75,Fixed (Size <= 4 Grids)
1369.0,21540.15392,14,3025977.0315311,1337982.5133015,0.557834544228348,Calculated
1370.0,6154.003878,6,13815.13196488,759.0303760300001,0.945058043748003,Calculated
1371.0,3077.001939,3,5578.8073767999995,5578.8073767999995,0.75,Fixed (Size <= 4 Grids)
1372.0,12308.69196,12,745614.70100018,88209.94796998,,Masked (Endorheic)
1373.0,3077.001939,6,1039.19123207,1039.19123207,0.6664,Size Mean (Size 6)
1374.0,3077.001939,3,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1375.0,3077.001939,6,32133.315477,32133.315477,0.6664,Size Mean (Size 6)
1376.0,3077.001939,6,310341.80815450003,310341.80815450003,0.6664,Size Mean (Size 6)
1377.0,3077.001939,6,11654.63635901,11654.63635901,0.6664,Size Mean (Size 6)
1378.0,24617.61199,20,4043961.956014122,21722.259724,0.994628470801587,Calculated
1379.0,3077.001939,3,3309.395304,3309.395304,0.75,Fixed (Size <= 4 Grids)
1380.0,3077.001939,3,1773.511846,1773.511846,0.75,Fixed (Size <= 4 Grids)
1381.0,3077.001939,3,5000.978017,5000.978017,0.75,Fixed (Size <= 4 Grids)
1382.0,3077.001939,3,3842.24268982,3842.24268982,0.75,Fixed (Size <= 4 Grids)
1383.0,6154.003878,6,154345.31737877,40714.48378617,0.736211733030715,Calculated
1384.0,6153.547754,5,97712.178756266,5680.1331095470005,0.941868729345238,Calculated
1385.0,3077.001939,6,2270.542470494,2270.542470494,0.6664,Size Mean (Size 6)
1386.0,3077.001939,3,13806.6374803,13806.6374803,0.75,Fixed (Size <= 4 Grids)
1387.0,3077.001939,3,48758.4472777,48758.4472777,0.75,Fixed (Size <= 4 Grids)
1388.0,6154.003878,9,124379.9329067,67068.4444565,0.460777611877236,Calculated
1389.0,3077.001939,6,36740.93700591,36740.93700591,0.6664,Size Mean (Size 6)
1390.0,3077.001939,6,170332.1795759,170332.1795759,0.6664,Size Mean (Size 6)
1391.0,3077.001939,6,592666.96839466,592666.96839466,0.6664,Size Mean (Size 6)
1392.0,3077.001939,3,21371.8315349,21371.8315349,0.75,Fixed (Size <= 4 Grids)
1393.0,3077.001939,6,2257.8440606,2257.8440606,0.6664,Size Mean (Size 6)
1394.0,3077.001939,6,27962.8425836,27962.8425836,0.6664,Size Mean (Size 6)
1395.0,3077.001939,6,38235.80199295,38235.80199295,0.6664,Size Mean (Size 6)
1396.0,6153.547754,4,246855.01694814203,4295.9197008520005,0.982597397638653,Calculated
1397.0,6153.547754,4,163000.81934913,145465.64224523,0.107577232887042,Calculated
1398.0,36915.12911,28,397936.511015354,41182.844484724,0.896509007480505,Calculated
1399.0,12306.63938,14,475471.539675091,13400.1927574,0.971817045523783,Calculated
1400.0,3076.545815,4,27025.75684932,27025.75684932,0.75,Fixed (Size <= 4 Grids)
1401.0,3076.545815,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1402.0,3076.545815,2,50465.55361051,50465.55361051,0.75,Fixed (Size <= 4 Grids)
1403.0,3076.545815,4,9709.2543467,9709.2543467,0.75,Fixed (Size <= 4 Grids)
1404.0,12305.95523,10,936656.90407703,33635.5546491,0.964089780897687,Calculated
1405.0,18461.09939,18,5713084.524145,413032.6270862,0.927704093062055,Calculated
1406.0,3076.545815,4,19523.791773,19523.791773,0.75,Fixed (Size <= 4 Grids)
1407.0,3076.545815,4,16911.448228,16911.448228,0.75,Fixed (Size <= 4 Grids)
1408.0,3076.545815,2,129173.178296,129173.178296,0.75,Fixed (Size <= 4 Grids)
1409.0,6152.407475,4,1054582.84592581,21306.9939283,0.979795808351505,Calculated
1410.0,3076.545815,2,2320.658842,2320.658842,0.75,Fixed (Size <= 4 Grids)
1411.0,9230.093568,6,180255.2690083,63561.7059467,0.647379484126074,Calculated
1412.0,3076.545815,4,3689.81535219,3689.81535219,0.75,Fixed (Size <= 4 Grids)
1413.0,3076.545815,2,7045.0529207,7045.0529207,0.75,Fixed (Size <= 4 Grids)
1414.0,6153.547754,4,75043.29003345,47218.12065185,0.370788239284247,Calculated
1415.0,3076.545815,4,1278.444756,1278.444756,0.75,Fixed (Size <= 4 Grids)
1416.0,3076.545815,2,158450.0400543,158450.0400543,0.75,Fixed (Size <= 4 Grids)
1417.0,3076.545815,2,2021.164516,2021.164516,0.75,Fixed (Size <= 4 Grids)
1418.0,3076.545815,4,1105.4424209,1105.4424209,0.75,Fixed (Size <= 4 Grids)
1419.0,3076.545815,4,28105.151162284,28105.151162284,0.75,Fixed (Size <= 4 Grids)
1420.0,3076.545815,4,18530.40176371,18530.40176371,0.75,Fixed (Size <= 4 Grids)
1421.0,3076.545815,2,32402.2967575,32402.2967575,0.75,Fixed (Size <= 4 Grids)
1422.0,18460.18718,20,1671181.4597921,236131.924528,0.858703599693252,Calculated
1423.0,3075.861661,2,1035.495113435,1035.495113435,0.75,Fixed (Size <= 4 Grids)
1425.0,15379.99246,14,474221.049324013,151108.496002833,0.681354304668185,Calculated
1426.0,3075.861661,2,372.915067,372.915067,0.75,Fixed (Size <= 4 Grids)
1427.0,3075.861661,4,63007.372161399995,63007.372161399995,0.75,Fixed (Size <= 4 Grids)
1428.0,3075.861661,4,10257.91256974,10257.91256974,0.75,Fixed (Size <= 4 Grids)
1429.0,3075.861661,4,286173.612165,286173.612165,0.75,Fixed (Size <= 4 Grids)
1430.0,3075.861661,4,163242.07985444,163242.07985444,0.75,Fixed (Size <= 4 Grids)
1431.0,3075.861661,2,34612.3866737,34612.3866737,0.75,Fixed (Size <= 4 Grids)
1432.0,3075.861661,2,7022.467857161,7022.467857161,0.75,Fixed (Size <= 4 Grids)
1433.0,3075.861661,2,45624.85357144,45624.85357144,0.75,Fixed (Size <= 4 Grids)
1434.0,6152.407475,6,807805.6415693,519076.9367463,0.357423481546991,Calculated
1435.0,15382.04492,10,1266971.9669853,50349.2135838,0.960260199202668,Calculated
1436.0,3075.861661,4,293764.2372206,293764.2372206,0.75,Fixed (Size <= 4 Grids)
1437.0,9228.269136,5,52451.171683903,1369.877427703,0.973882805975078,Calculated
1438.0,3075.861661,2,688.2001677000001,688.2001677000001,0.75,Fixed (Size <= 4 Grids)
1439.0,3075.861661,2,2335.002941,2335.002941,0.75,Fixed (Size <= 4 Grids)
1440.0,3075.861661,4,17656.7478299,17656.7478299,0.75,Fixed (Size <= 4 Grids)
1441.0,21529.89149,17,3645595.0455135,47683.587836,0.986920218169958,Calculated
1442.0,3074.949516,6,1613309.4717775,1613309.4717775,0.6664,Size Mean (Size 6)
1443.0,15377.25602,10,43646.557005457,4741.409800507,0.891368068278233,Calculated
1444.0,3074.949516,2,206.46656561,206.46656561,0.75,Fixed (Size <= 4 Grids)
1445.0,36896.65816,16,642934.769292366,62243.1248687,0.90318905145353,Calculated
1446.0,3074.949516,2,5531.459919445,5531.459919445,0.75,Fixed (Size <= 4 Grids)
1447.0,15365.8556,9,1629035.8288587,100558.9433941,0.938270882928001,Calculated
1448.0,3074.949516,4,53705.8675996,53705.8675996,0.75,Fixed (Size <= 4 Grids)
1449.0,21533.31222,11,2860481.20566351,47757.50545071,0.983304380620941,Calculated
1450.0,3074.949516,2,2014.18754625,2014.18754625,0.75,Fixed (Size <= 4 Grids)
1451.0,3074.949516,4,17365.853594,17365.853594,0.75,Fixed (Size <= 4 Grids)
1452.0,3074.949516,4,24931302.5307714,24931302.5307714,0.75,Fixed (Size <= 4 Grids)
1453.0,9222.568386,5,12939545.3161602,9157444.1037259,0.29229011684907,Calculated
1454.0,52276.1944,25,8814665.3628836,13017.471328,0.998523203004074,Calculated
1455.0,21528.97935,11,1724081.092594293,358659.72154921305,0.791970503539643,Calculated
1456.0,3074.949516,4,1080.47168454,1080.47168454,0.75,Fixed (Size <= 4 Grids)
1457.0,3074.949516,4,6395.3020699,6395.3020699,0.75,Fixed (Size <= 4 Grids)
1458.0,3074.949516,2,2761.80214751,2761.80214751,0.75,Fixed (Size <= 4 Grids)
1459.0,6148.758951,4,78503.557705843,14279.158968643,0.818108129288258,Calculated
1460.0,6148.758951,4,407777.0618583,216241.7574126,0.46970593091442,Calculated
1461.0,6147.61887,2,13137.05969041,434.89808864,0.966895325218209,Calculated
1462.0,6147.61887,4,255498.3567035,136200.37438619998,0.466922699059637,Calculated
1463.0,6146.250916,2,3266.73850123,2071.68010805,0.36582615741359,Calculated
1464.0,3073.809435,1,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1465.0,3073.809435,1,6261.1788519,6261.1788519,0.75,Fixed (Size <= 4 Grids)
1466.0,3073.809435,1,2364.201042,2364.201042,0.75,Fixed (Size <= 4 Grids)
1467.0,21526.92712,9,4265710.6020967,11668.399378,0.997264605955157,Calculated
1468.0,3073.809435,1,263327.88045957,263327.88045957,0.75,Fixed (Size <= 4 Grids)
1469.0,6146.250916,4,3659248.2831507,2686571.364077,0.265813315689036,Calculated
1470.0,12297.5179,4,1323182.51514923,58167.34293071,0.956039818948069,Calculated
1471.0,3073.809435,2,50497.974515099995,50497.974515099995,0.75,Fixed (Size <= 4 Grids)
1472.0,3073.809435,1,60510.4413978,60510.4413978,0.75,Fixed (Size <= 4 Grids)
1473.0,3073.809435,1,53921.31437368,53921.31437368,0.75,Fixed (Size <= 4 Grids)
1474.0,3073.809435,1,35231.96836998,35231.96836998,0.75,Fixed (Size <= 4 Grids)
1475.0,39967.73162,16,8979601.971100146,8264.707334045,0.999079613176548,Calculated
1476.0,6144.882963,3,2219235.56585649,39910.48641379,0.98201611085014,Calculated
1477.0,6146.250916,4,32659.24472793,20626.70541131,0.368426747674598,Calculated
1478.0,3072.441481,1,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1479.0,3072.441481,1,12707.508213,12707.508213,0.75,Fixed (Size <= 4 Grids)
1480.0,36854.48065,14,824265.427953121,99466.64844687,0.87932691937126,Calculated
1481.0,156297.5041,66,0.0,0.0,,Masked (Endorheic)
1482.0,39932.39537,14,105939.53702492,9443.2140333,,Masked (Endorheic)
1483.0,3072.441481,1,2190.6419216,2190.6419216,0.75,Fixed (Size <= 4 Grids)
1484.0,6143.287216,2,238625.52193093,150539.40800453,0.369139533833671,Calculated
1485.0,3072.441481,2,165762.58907026,165762.58907026,0.75,Fixed (Size <= 4 Grids)
1486.0,15368.8193,6,1510065.98771552,87019.4502245,0.942373743311611,Calculated
1487.0,3072.441481,1,603456.1897634,603456.1897634,0.75,Fixed (Size <= 4 Grids)
1488.0,30703.89975,14,8728265.30529878,395526.00597703,0.954684465682211,Calculated
1489.0,3072.441481,2,8080.033861,8080.033861,0.75,Fixed (Size <= 4 Grids)
1490.0,3072.441481,1,5734.51289105,5734.51289105,0.75,Fixed (Size <= 4 Grids)
1491.0,6144.882963,2,221066.7446069,164864.7394432,0.254230934931612,Calculated
1492.0,18431.45739,6,1095842.19223268,1487.27536,0.998642801517826,Calculated
1493.0,6141.691469,3,212689.79738574,23193.00069484,0.890953863420272,Calculated
1494.0,3070.845735,2,6993.801749220001,6993.801749220001,0.75,Fixed (Size <= 4 Grids)
1495.0,3070.845735,1,14144.624873600002,14144.624873600002,0.75,Fixed (Size <= 4 Grids)
1496.0,6139.868022,3,314464.1248681,30312.0311261,0.903607347455567,Calculated
1497.0,3070.845735,1,59500.8813753,59500.8813753,0.75,Fixed (Size <= 4 Grids)
1498.0,6143.287216,4,254438.8025181,108124.0470119,0.575048907863775,Calculated
1499.0,3070.845735,2,479.1953462,479.1953462,0.75,Fixed (Size <= 4 Grids)
1500.0,15333.71884,10,2255484.0636541,995742.882082,0.558523645487966,Calculated
1501.0,3070.845735,1,1295401.936142,1295401.936142,0.75,Fixed (Size <= 4 Grids)
1502.0,3070.845735,2,519905.2625929,519905.2625929,0.75,Fixed (Size <= 4 Grids)
1504.0,3070.845735,1,47331.18946973,47331.18946973,0.75,Fixed (Size <= 4 Grids)
1505.0,3070.845735,1,120476.2952114,120476.2952114,0.75,Fixed (Size <= 4 Grids)
1506.0,18417.55302,7,1479337.759499369,1743.78084605,0.998821242251911,Calculated
1509.0,18401.37251,12,3445202.413816,881395.3501049,0.744167324807879,Calculated
1510.0,33799.36554,19,832985.079052221,25474.740171881,0.969417531222929,Calculated
1511.0,3069.022287,4,1394.647958234,1394.647958234,0.75,Fixed (Size <= 4 Grids)
1512.0,36730.5405,20,3826272.73612939,623186.8693762,0.837129522030202,Calculated
1513.0,6135.99353,9,82234.3778091,10339.2444643,0.874271019739437,Calculated
1514.0,3069.022287,4,2215.15162358,2215.15162358,0.75,Fixed (Size <= 4 Grids)
1515.0,9200.686253,10,327403.298618488,1037.18622468,0.99683208376624,Calculated
1516.0,12262.87311,12,577634.801301067,602.3538682,0.998957206409927,Calculated
1517.0,6135.99353,4,27745.06099545,2883.03750837,0.896088262021021,Calculated
1518.0,6135.99353,7,123681.59362288,98583.99545418,0.202921044543019,Calculated
1519.0,15336.67978,16,349251.58922629,131971.45898033,0.622130684436709,Calculated
1520.0,3069.022287,4,10.188885952,10.188885952,0.75,Fixed (Size <= 4 Grids)
1521.0,3069.022287,2,13590.099042191,13590.099042191,0.75,Fixed (Size <= 4 Grids)
1522.0,6135.99353,3,234303.25616605,129156.15922625,0.448764983723839,Calculated
1523.0,12281.33179,8,1266664.5571045,179097.6289459,0.858606899560446,Calculated
1524.0,3069.022287,2,728494.275559,728494.275559,0.75,Fixed (Size <= 4 Grids)
1525.0,3069.022287,4,42295.25623249,42295.25623249,0.75,Fixed (Size <= 4 Grids)
1527.0,3069.022287,2,19957.300572,19957.300572,0.75,Fixed (Size <= 4 Grids)
1528.0,6138.044574,4,119295.038064817,63584.461552035005,0.466998270980161,Calculated
1529.0,6135.99353,3,228781.7593473,84015.744091,0.632769044478495,Calculated
1530.0,3069.022287,4,53978.68268,53978.68268,0.75,Fixed (Size <= 4 Grids)
1532.0,3066.971243,4,48688.9136365,48688.9136365,0.75,Fixed (Size <= 4 Grids)
1533.0,12275.86155,10,300643.595889368,22507.393777568,0.925135961366527,Calculated
1534.0,6131.663966,4,46799.79563134,2476.95652544,0.947073347393396,Calculated
1535.0,6131.663966,4,31827.95790821,20462.73370567,0.357083047404947,Calculated
1536.0,6131.663966,8,119183.29166351,98210.54791201,0.175970502733825,Calculated
1537.0,12253.30461,12,141818.23148752,17076.050279900002,0.879591995325349,Calculated
1538.0,27547.38638,18,285574.54429373,10603.5266728,0.962869496302536,Calculated
1539.0,6133.942487,8,24238.9262583,143.746809,0.994069588418721,Calculated
1540.0,6131.663966,4,470183.69291054,156634.14832164,0.666866055366488,Calculated
1541.0,6131.663966,4,25598.300091728,15321.003615608,0.401483553177075,Calculated
1542.0,33757.652,18,147729.221445222,51701.2117709,,Masked (Endorheic)
1543.0,24521.41665,14,219897.527076833,20005.1318984,,Masked (Endorheic)
1544.0,3066.971243,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1545.0,3066.971243,2,2877.1854555809996,2877.1854555809996,0.75,Fixed (Size <= 4 Grids)
1546.0,3066.971243,2,93213.568242,93213.568242,0.75,Fixed (Size <= 4 Grids)
1547.0,3066.971243,4,95977.438213115,95977.438213115,0.75,Fixed (Size <= 4 Grids)
1548.0,3066.971243,2,4179.967541,4179.967541,0.75,Fixed (Size <= 4 Grids)
1549.0,3066.971243,2,514419.25496512,514419.25496512,0.75,Fixed (Size <= 4 Grids)
1550.0,3066.971243,4,32861.4602795,32861.4602795,0.75,Fixed (Size <= 4 Grids)
1551.0,24565.85518,12,1121443.63507791,100593.16093151,0.910300297059048,Calculated
1552.0,9205.015817,8,508349.3580607,290653.152504,0.42824133070058,Calculated
1553.0,3066.971243,4,169340.4330631,169340.4330631,0.75,Fixed (Size <= 4 Grids)
1554.0,3066.971243,4,3737.83046673,3737.83046673,0.75,Fixed (Size <= 4 Grids)
1555.0,3064.692722,6,35895.70820107,35895.70820107,0.6664,Size Mean (Size 6)
1556.0,9200.686253,10,110096.23184894,42639.13837494,0.612710283913767,Calculated
1557.0,6131.663966,12,96877.879252204,50782.727426904,0.475806780465328,Calculated
1558.0,15302.28082,12,655807.1787233,102.9151263,0.99984307105863,Calculated
1559.0,6126.879577,7,201463.15263165,65851.38921375,0.673134325788344,Calculated
1560.0,6126.879577,8,22221.298090118,18144.90907672,0.183445134342121,Calculated
1561.0,9186.333364,11,37913.757162196,18204.637920116,0.519840836606193,Calculated
1562.0,9186.333364,5,144545.40573568,84413.55282091,0.416006670075207,Calculated
1563.0,15296.13373,13,232122.395720372,43060.477916102,0.814492359591295,Calculated
1564.0,15296.13373,13,211256.89738359,47245.8208057,0.776358446087025,Calculated
1565.0,3064.692722,6,24621.307398397,24621.307398397,0.6664,Size Mean (Size 6)
1566.0,6126.879577,4,43500.46545748,32667.1136637,0.249039905202145,Calculated
1567.0,6126.879577,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1568.0,9191.572299,15,329321.438184081,2881.824482901,0.991249204732034,Calculated
1569.0,3064.692722,6,2.95836733,2.95836733,0.6664,Size Mean (Size 6)
1570.0,3064.692722,6,0.071950686,0.071950686,0.6664,Size Mean (Size 6)
1571.0,3064.692722,3,86481.9182743,86481.9182743,0.75,Fixed (Size <= 4 Grids)
1572.0,3064.692722,3,19293.5285979,19293.5285979,0.75,Fixed (Size <= 4 Grids)
1573.0,6131.663966,4,156489.20477043,64633.91838203,0.58697522633048,Calculated
1574.0,3064.692722,3,18874.00867304,18874.00867304,0.75,Fixed (Size <= 4 Grids)
1575.0,9200.686253,9,606919.898797,142011.99620599998,0.766011962225184,Calculated
1576.0,6129.385444,6,918684.2869058,295657.767995,0.678172608142893,Calculated
1577.0,9196.356688,11,294797.54720367,190189.2503118,0.354847921511362,Calculated
1578.0,15330.0717,13,3223812.9172814,11387.8154162,0.996467594209591,Calculated
1579.0,9196.356688,11,606866.703350409,126966.848579709,0.790782971155368,Calculated
1580.0,3064.692722,6,31648.499811601,31648.499811601,0.6664,Size Mean (Size 6)
1581.0,3064.692722,6,3521.474741,3521.474741,0.6664,Size Mean (Size 6)
1582.0,3064.692722,3,5993.962377,5993.962377,0.75,Fixed (Size <= 4 Grids)
1583.0,3062.186855,4,16504.033225,16504.033225,0.75,Fixed (Size <= 4 Grids)
1584.0,9193.850821,10,44655.649769259,21318.330816009,0.522606189224357,Calculated
1585.0,18402.74113,14,123756.50323626,2838.97134139,0.977060022971316,Calculated
1586.0,12262.87311,12,73979.640074753,28638.735154443,0.61288355653657,Calculated
1587.0,15333.71884,7,143860.417682598,33250.140677063,0.768872208125911,Calculated
1588.0,6126.879577,4,37037.77035408,5682.43685387,0.846577242648624,Calculated
1589.0,67560.89515,23,1577471.14830634,56935.24391126,0.963907267671812,Calculated
1590.0,15333.71884,7,349419.137192047,36613.658293647,0.895215646779176,Calculated
1591.0,21391.13439,12,1131948.51112264,31035.37525264,0.972582343677576,Calculated
1592.0,3062.186855,4,83052.0944048,83052.0944048,0.75,Fixed (Size <= 4 Grids)
1593.0,3062.186855,2,5388.97416992,5388.97416992,0.75,Fixed (Size <= 4 Grids)
1594.0,9178.134316,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1595.0,30572.22882,20,6394535.431665512,86962.15265756201,0.986400551910788,Calculated
1596.0,6124.37371,6,33971.814117288,1.987578048,0.999941493320282,Calculated
1597.0,6126.879577,5,54871.6152801,8129.217214,0.851850229440062,Calculated
1598.0,3062.186855,2,5667.243474999999,5667.243474999999,0.75,Fixed (Size <= 4 Grids)
1599.0,6124.37371,4,2659315.8466885,1182330.334829,0.55540056052338,Calculated
1600.0,3062.186855,4,44316.5378891,44316.5378891,0.75,Fixed (Size <= 4 Grids)
1601.0,6124.37371,4,192958.7604429,55997.1095169,0.709797526744216,Calculated
1602.0,9186.560565,6,909597.57349939,163711.0729931,0.820018129156531,Calculated
1603.0,18390.20751,13,1119068.589245229,165259.762554329,0.852323830601133,Calculated
1604.0,3062.186855,4,504.2586730299999,504.2586730299999,0.75,Fixed (Size <= 4 Grids)
1605.0,3062.186855,2,15327.56739,15327.56739,0.75,Fixed (Size <= 4 Grids)
1606.0,3062.186855,2,16324.0173999,16324.0173999,0.75,Fixed (Size <= 4 Grids)
1607.0,3062.186855,2,7311.512053699999,7311.512053699999,0.75,Fixed (Size <= 4 Grids)
1608.0,3062.186855,2,18862.5450281,18862.5450281,0.75,Fixed (Size <= 4 Grids)
1609.0,3062.186855,2,23455.8039698,23455.8039698,0.75,Fixed (Size <= 4 Grids)
1610.0,3059.453787,4,23162.3129903,23162.3129903,0.75,Fixed (Size <= 4 Grids)
1611.0,18387.01962,10,407498.87054384,56116.41326089,0.862290628717576,Calculated
1612.0,73707.38268,40,1187973.948369439,1737.05662948,0.998537799055388,Calculated
1613.0,27471.34628,14,1903870.47976417,158521.04696937,0.91673748363964,Calculated
1614.0,3059.453787,4,90053.81524165999,90053.81524165999,0.75,Fixed (Size <= 4 Grids)
1615.0,12225.74783,9,865243.9744057,109519.4170468,0.87342365819765,Calculated
1616.0,27434.71966,23,5129547.855960967,51080.820397567,0.990041847384618,Calculated
1617.0,9169.254152,7,2059836.657630218,767176.316955318,0.627554780077595,Calculated
1618.0,57854.96639,31,20050659.0069803,147779.6401978,0.992629686627938,Calculated
1619.0,27446.31875,12,15425922.9517013,365858.81805,0.976282857162226,Calculated
1620.0,9169.254152,3,6593620.505,11371.482319,0.998275381133874,Calculated
1621.0,21368.59974,7,41913687.08445927,15678.539873,0.999625932697321,Calculated
1622.0,9169.254152,4,4765066.13411596,422478.09793081,,Masked (Endorheic)
1623.0,9178.36136,6,14013.911531544,53.33539947,0.996194110448753,Calculated
1624.0,3059.453787,2,413467.5491178,413467.5491178,0.75,Fixed (Size <= 4 Grids)
1625.0,6115.947461,6,1760106.6432272,633340.0606532,0.640169495927841,Calculated
1626.0,6115.947461,6,547550.46828528,464682.70330100006,0.151342697676418,Calculated
1627.0,3059.453787,4,1228.036268,1228.036268,0.75,Fixed (Size <= 4 Grids)
1628.0,3059.453787,2,35094.39815,35094.39815,0.75,Fixed (Size <= 4 Grids)
1629.0,6118.907573,4,2040872.5209314,1405656.716487,0.311247173907023,Calculated
1630.0,15317.99733,15,1981992.41854103,423662.49593833,0.78624413899111,Calculated
1631.0,3059.453787,2,179446.36937343,179446.36937343,0.75,Fixed (Size <= 4 Grids)
1632.0,9178.36136,6,246439.905157,19711.3786263,0.920015475522349,Calculated
1633.0,3059.453787,2,4649.193012,4649.193012,0.75,Fixed (Size <= 4 Grids)
1634.0,3059.453787,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1635.0,3059.453787,2,1131.630036,1131.630036,0.75,Fixed (Size <= 4 Grids)
1636.0,3059.453787,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
1637.0,3059.453787,4,35389.2945409,35389.2945409,0.75,Fixed (Size <= 4 Grids)
1638.0,3059.453787,2,141054.4410525,141054.4410525,0.75,Fixed (Size <= 4 Grids)
1639.0,3059.453787,2,50349.8865066,50349.8865066,0.75,Fixed (Size <= 4 Grids)
1640.0,3056.493675,4,646.1866923,646.1866923,0.75,Fixed (Size <= 4 Grids)
1641.0,3056.493675,4,22152.0103389,22152.0103389,0.75,Fixed (Size <= 4 Grids)
1642.0,9178.134316,4,286011.54240961,133344.5036724,0.533779292440473,Calculated
1643.0,3056.493675,2,72000.3691145,72000.3691145,0.75,Fixed (Size <= 4 Grids)
1644.0,9159.693386,6,311599.438291765,29.052039985,0.999906764787048,Calculated
1645.0,12205.94625,12,523911.196046631,28100.718505931,0.946363584672411,Calculated
1646.0,21375.88045,9,9814.791664154,2625.962160704,0.732448507257199,Calculated
1647.0,6112.98735,4,3254168.522814,1833647.348499,0.43652354337403,Calculated
1648.0,3056.493675,4,12455.47537651,12455.47537651,0.75,Fixed (Size <= 4 Grids)
1650.0,3056.493675,2,184558.884027,184558.884027,0.75,Fixed (Size <= 4 Grids)
1651.0,9178.134316,4,1224372.02193683,640731.50661446,0.476685602795065,Calculated
1652.0,6115.947461,6,238122.7549137,66156.35089850001,0.722175434588449,Calculated
1653.0,3056.493675,2,61469.29775122,61469.29775122,0.75,Fixed (Size <= 4 Grids)
1654.0,3056.493675,2,42958.62004224,42958.62004224,0.75,Fixed (Size <= 4 Grids)
1655.0,3056.493675,2,28457.328381199997,28457.328381199997,0.75,Fixed (Size <= 4 Grids)
1656.0,3056.493675,2,56303.818033,56303.818033,0.75,Fixed (Size <= 4 Grids)
1657.0,3056.493675,4,219740.1390208,219740.1390208,0.75,Fixed (Size <= 4 Grids)
1658.0,3056.493675,2,303504.71189728,303504.71189728,0.75,Fixed (Size <= 4 Grids)
1659.0,3056.493675,2,40544.106722,40544.106722,0.75,Fixed (Size <= 4 Grids)
1660.0,3053.306691,2,5348.7172092,5348.7172092,0.75,Fixed (Size <= 4 Grids)
1661.0,3053.306691,1,34776.354796251,34776.354796251,0.75,Fixed (Size <= 4 Grids)
1662.0,3053.306691,3,966.651385989,966.651385989,0.75,Fixed (Size <= 4 Grids)
1663.0,3053.306691,2,30434.1572668,30434.1572668,0.75,Fixed (Size <= 4 Grids)
1664.0,3053.306691,1,115964.9716287,115964.9716287,0.75,Fixed (Size <= 4 Grids)
1665.0,18268.42685,19,642915.8678670101,40792.59025831,0.93655065569676,Calculated
1666.0,21322.86469,14,1222857.960734494,40589.864168684,0.966807376267719,Calculated
1667.0,3053.306691,1,4118.68029334,4118.68029334,0.75,Fixed (Size <= 4 Grids)
1668.0,3053.306691,1,177.853735579,177.853735579,0.75,Fixed (Size <= 4 Grids)
1669.0,6106.613382,2,1387872.30115,836284.642462,0.397434013367765,Calculated
1670.0,6106.613382,3,1972315.341898476,89095.56570471001,0.954826916461061,Calculated
1672.0,3053.306691,2,18007.513293,18007.513293,0.75,Fixed (Size <= 4 Grids)
1673.0,6103.199711,2,3217204.12800807,651577.88113507,0.797470768030347,Calculated
1674.0,6109.800366,2,1232845.75379223,423379.30846703,0.656583715225756,Calculated
1675.0,6109.800366,2,376289.31998512,56732.76689902,0.849230993584236,Calculated
